Domain;Phylum;Class;Order;Family;Genus;Species
Viruses;dsDNA_viruses;X;X;X;Sphingomonas;phage
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;alaskensis
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;fribergensis
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;granuli
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;macrogoltabida
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;sp
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;terrae
Bacteria;Proteobacteria;Alphaproteobacteria;SPhingomonadales;Sphingomonadaceae;Sphingorhabdus;flavimaris
Bacteria;Proteobacteria;Alphaproteobacteria;SPhingomonadales;Sphingomonadaceae;Sphingorhabdus;sp
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;curvatus
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;salinus
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta;coccoides
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta;smaragdinae
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta;thermophila
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;africana
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;sp
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;apis
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;cantharicola
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;chrysopicola
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;citri
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;clarkii
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;corruscae
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;culicicola
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;diminutum
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;eriocheiris
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;floricola
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;helicoides
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;kunkelii
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;litorale
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;monobiae
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;sabaudiense
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;sp
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;syrphidicola
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;taiwanense
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;turonicum
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;aerolatum
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;linguale
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;montaniterrae
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;pollinicola
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;radiotolerans
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;rigui
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;sp
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;sp
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Sporomusa;sp
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;psychrophila
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;sp
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;ureae
Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;schenckii
Viruses;dsDNA_viruses;X;Caudovirales;Myoviridae;Spounavirinae;phage
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Glycomycetaceae;Stackebrandtia;nassauensis
Bacteria;Cyanobacteria;Cyanobacteria;Pleurocapsales;Dermocarpellaceae;Stanieria;sp
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;agnetis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;argenteus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;aureus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;auricularis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;capitis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;caprae
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;carnosus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;cohnii
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;condimenti
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;epidermidis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;equorum
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;haemolyticus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;hominis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;hyicus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;lugdunensis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;lutrae
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;nepalensis
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;pasteuri
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;pettenkoferi
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;pseudintermedius
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;saprophyticus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;schleiferi
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;schweitzeri
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;sciuri
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;simulans
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;sp
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;succinus
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;warneri
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;xylosus
Viruses;dsDNA_viruses;X;Siphoviridae;Caudovirales;Staphylococcus;phage
Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;hellenicus
Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;marinus
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Starkeya;novella
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;acidaminiphila
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;maltophilia
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;sp
Viruses;dsDNA_viruses;X;X;X;Stenotrophomonas;phage
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;denitrificans
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Stigmatella;aurantiaca
Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Streptobacillus;moniliformis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;acidominimus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;agalactiae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;anginosus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;australis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;bovis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;constellatus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;downei
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;dysgalactiae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;equi
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;equinus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gallolyticus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gordonii
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gwangjuense
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;himalayensis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;infantarius
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;infantis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;iniae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;intermedius
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;koreensis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;lutetiensis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;macedonicus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;marmotae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;merionis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;mitis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;milleri
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;mutans
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;oralis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pantholopis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parasanguinis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parauberis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pasteurianus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;peroris
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;periodonticum
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pluranimalium
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pneumoniae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;porcinus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pseudopneumoniae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pseudoporcinus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pyogenes
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;respiraculi
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;ruminantium
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;salivarius
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sanguinis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sobrinus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;suis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;thermophilus
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;troglodytae
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uberis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;urinalis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;vestibularis
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;viridans
Viruses;dsDNA_viruses;X;Caudovirales;Podoviridae;Streptococcus;phage
Viruses;dsDNA_viruses;X;Podoviridae;Picovirinae;Streptococcus;phage
Viruses;unclassified;unclassified;unclassified;unclassified;Streptococcus;prophage
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Streptomyces;sp
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;albus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;avermitilis
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;bingchenggensis
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;clavuligerus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;coelicolor
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;ghanaensis
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;gilvosporeus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;griseoaurantiacus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;griseoflavus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;griseus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;hygroscopicus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;lividans
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;pristinaespiralis
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;roseosporus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;rubrolavendulae
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;scabiei
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;sp
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;sviceus
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;violaceusniger
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;viridochromogenes
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;albireticuli
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;alboflavus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;alfalfae
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ambofaciens
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;cattleya
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;cavourensis
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;collinus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;formicae
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;fulvissimus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;glaucescens
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;globisporus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;griseochromogenes
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;laurentii
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;lavendulae
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;leeuwenhoekii
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;lincolnensis
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;lydicus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;malaysiensis
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;niveus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;noursei
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;olivaceus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;pactum
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;parvulus
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;peucetius
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;pluripotens
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;pratensis
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;puniciscabiei
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;reticuli
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;rubrolavendulae
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;venezuelae
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;vietnamensis
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;violaceoruber
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;xiamenensis
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;xinghaiensis
Viruses;dsDNA_viruses;X;X;X;Streptomyces;phage
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae;Streptosporangium;roseum
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;variabile
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinatimonas;hippei
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;pseudonitzschiae
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;sp
Viruses;dsDNA_viruses;X;X;X;Sulfitobacter;phage
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales;Sulfobacillus;sp
Bacteria;Firmicutes;Clostridia;Clostridiales;FamilyXVII;Sulfobacillus;acidophilus
Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;acidocaldarius
Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;islandicus
Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;solfataricus
Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;tokodaii
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfuricaulis;limicola
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Sulfuricella;denitrificans
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum;kujiense
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Sulfuriferula;sp
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;variabilis
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;variabilis 
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;azorense
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;sp
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;yellowstonense
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas;autotrophica
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas;denitrificans
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas;sp
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Sulfuritalea;hydrogenivorans
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;barnesii
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;cavolei
